"FallOfYear","RptngDistrictName","ReportingDistrictCode","SchoolName","SchoolCode","SchoolOrgType","SchoolLowGrade","SchoolHighGrade","SchoolTitleIType","Category","TotalPoints","TotalPossiblePoints","Accountability Index ","FinalCategory","AchievementGapFlag","Ind1ELA_All_Rate","Ind1ELA_All_Points","Ind1ELA_All_PossiblePoints","Ind1ELA_HN_Rate","Ind1ELA_NHN_Rate","Ind1ELA_HN_Points","Ind1ELA_HN_PossiblePoints","Ind1Math_All_Rate","Ind1Math_All_Points","Ind1Math_All_PossiblePoints","Ind1Math_NHN_Rate","Ind1Math_HN_Rate","Ind1Math_HN_Points","Ind1Math_HN_PossiblePoints","Ind1Sci_All_Rate","Ind1Sci_All_Points","Ind1Sci_All_PossiblePoints","Ind1Sci_HN_Rate","Ind1Sci_NHN_Rate","Ind1Sci_HN_Points","Ind1Sci_HN_PossiblePoints","Ind1ELAGap","Ind1MathGap","Ind1SciGap","Ind2ELA_All_Rate","Ind2ELA_All_Points","Ind2ELA_All_Possiblepoints","Ind2Math_All_Rate","Ind2Math_All_Points","Ind2Math_All_Possiblepoints","Ind2ELA_HN_Rate","Ind2ELA_NHN_Rate","Ind2ELA_HN_Points","Ind2ELA_HN_Possiblepoints","Ind2Math_HN_Rate","Ind2Math_NHN_Rate","Ind2Math_HN_Points","Ind2Math_HN_Possiblepoints","Ind3PartRateFlag","Ind3ELA_All_Rate","Ind3ELA_HN_Rate","Ind3ELA_NHN_Rate","Ind3Math_All_Rate","Ind3Math_HN_Rate","Ind3Math_NHN_Rate","Ind3Sci_All_Rate","Ind3Sci_HN_Rate","Ind3Sci_NHN_Rate","Ind4Rate","Ind4Points","Ind4PossiblePoints","Ind4HNRate","Ind4HNPoints","Ind4HNPossiblePoints","Ind5Rate","Ind5Points","Ind5PossiblePoints","Ind6Rate","Ind6Points","Ind6PossiblePoints","Ind7Rate","Ind7points","Ind7PointsPossible","Ind8Rate","Ind8Points","Ind8PointsPossible","Ind9Rate","Ind9Points","Ind9PointsPossible","GradGapFlag","Ind10Rate","Ind10Points","Ind10PossiblePoints","Ind11FitnessRate","Ind11ParticipationRate","Ind11Points","Ind11PossiblePoints","Ind12Rate","Ind12Points","Ind12PossiblePoints","Grad6YrRateHN","Grad6YrRateNHN","Grad6YrHNNHNDiff","Hurdle_Mean_ELA","Hurdle_Mean_Math","Hurdle_Mean_Sci","Hurdle_Means_Grad","SupportType","SupportCategory","Distinction","DistinctionCategory","schoolyear","Ind2LEP_LTCY_Rate","Ind2LEP_LTCY_Points","Ind2LEP_LTCY_PossiblePoints","Ind2LEP_ORAL_Rate","Ind2LEP_ORAL_Points","Ind2LEP_ORAL_PossiblePoints"
"2017","Shelton School District","1260011","Intermediate School","1265111","Public Schools","7","8","Targeted Assistance","SchoolTot","555.4007009","800","69.42508762","3","1","73.69109597","49.12739731","50","63.09893222","75","42.06595482","50","68.7254544","45.8169696","50","75","56.12101294","37.41400863","50",,,,,,,,"11.9","18.87",,"0.5478520786","54.78520786","100","0.6607034516","66.07034516","100","0.4918525726","0.5748061977","49.18525726","100","0.5898596315","0.6947261594","58.98596315","100","0","0.9883419689","0.9784172662","0.9939271255","0.9857328145","0.9711191336","0.9939271255","0.984","0.9661016949","0.9922178988","0.1131339402","37.37321196","50","0.1933085502","21.33828996","50",,,,,,,"0.956284153","50","50",,,,,,,,,,,"0.6485714286","0.935828877","43.23809524","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Shelton School District","1260011","Shelton High School","1266111","Public Schools","9","12","Targeted Assistance","SchoolTot","830.4254826","1,050","79.0881412","3","0","61.87544542","82.50059389","100","52.03092243","66.27848101","69.37456324","100","59.9494655","79.93262067","100","64.18213783","50.48584906","67.31446541","100",,,,,,,,"14.24","13.69",,,,,,,,,,,,,,,,"1","0.9722222222","0.9338842975","0.9916317992","0.9722222222","0.9338842975","0.9916317992","0.9637883008","0.9166666667","0.9874476987","0.1807988788","23.84022425","50","0.2633744856","7.325102881","50","0.6729106628","44.86071085","50","0.5821325648","38.80883766","50","0.9243697479","49.16860361","50","0.9458762887","100","100","0.9375","99.73404255","100","0","0.7984084881","100","100","0.5930232558","0.9124668435","39.53488372","50","0.336370007","28.03083392","50","0.9375","0.94","0.0025","15.57660039","17.69834643",,"9.142304236",,,,,"2017-18",,,,,,
"2017","Sherman School District","1270011","District","0000000","District","District","District",,"DistrictTot","543.7788632","800","67.9723579",,"0","73.23191416","48.82127611","50","59.39695634","75","39.59797089","50","69.33032214","46.22021476","50","72.77783913","54.86990368","36.57993579","50",,,,,,,,"15.6","17.9",,"0.6001106055","60.01106055","100","0.4948826537","49.48826537","100","0.5668972135","0.6063212398","56.68972135","100","0.4689812956","0.4998470806","46.89812956","100","1","0.9052132701","0.8260869565","0.9272727273","0.8909952607","0.7826086957","0.9212121212","0.8831168831",,"0.935483871","0.0567375886","48.65248227","50","0.1578947368","28.42105263","50",,,,,,,"1","50","50",,,,,,,,,,,"0.4859813084","1","32.39875389","50",,,,,,,"15.89854181","18.15036936",,,,,,,"2017-18",,,,,,
"2017","Sherman School District","1270011","Sherman School","1270111","Public Schools","PK","8","Schoolwide","SchoolTot","543.1745708","800","67.89682135","3","1","73.23191416","48.82127611","50","59.39695634","75","39.59797089","50","69.33032214","46.22021476","50","72.77783913","54.86990368","36.57993579","50",,,,,,,,"15.6","17.9",,"0.6001106055","60.01106055","100","0.4948826537","49.48826537","100","0.5668972135","0.6063212398","56.68972135","100","0.4689812956","0.4998470806","46.89812956","100","1","0.9052132701","0.8260869565","0.9272727273","0.8909952607","0.7826086957","0.9212121212","0.8831168831",,"0.935483871","0.0569395018","48.61209964","50","0.1607142857","27.85714286","50",,,,,,,"1","50","50",,,,,,,,,,,"0.4859813084","1","32.39875389","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Simsbury School District","1280011","District","0000000","District","District","District",,"DistrictTot","1,060.084821","1,250","84.8067857",,"0","81.68469427","50","50","66.38874715","75","44.25916477","50","74.38321569","49.58881046","50","75","57.03247285","38.02164857","50",,,,,,,,"8.61","17.96",,"0.7277771934","72.77771934","100","0.6725952763","67.25952763","100","0.6413540229","0.7496611722","64.13540229","100","0.5742776916","0.6969631458","57.42776916","100","1","0.9877993674","0.9616161616","0.9953434226","0.9859791949","0.9553752535","0.9947613504","0.98160697","0.9272727273","0.9963099631","0.051035503","49.79289941","50","0.1093922652","38.12154696","50","0.8288043478","50","50","0.7676630435","50","50","0.9765625","50","50","0.9296875","98.90292553","100","0.935483871","99.51956074","100","0","0.862","100","100","0.5690515807","0.933954934","37.93677205","50","0.5080928923","42.34107436","50","0.935483871","0.94","0.004516129","15.89854181","18.15036936",,"12.69684541",,,,,"2017-18",,,,,,
"2017","Simsbury School District","1280011","Central School","1280111","Public Schools","K","6",,"SchoolTot","628.1829505","750","83.75772673","2","0","84.55364018","50","50","75.0353323","75","50","50","76.90298271","50","50","75","67.61050618","45.07367079","50",,,,,,,,"-0.03","7.38",,"0.7629760775","76.29760775","100","0.7266877047","72.66877047","100","0.6892627872","0.7883944534","68.92627872","100","0.737351413","0.7230105639","73.7351413","100","0","1","1","1","1","1","1","1",,"1","0.0155844156","50","50","0.0238095238","50","50",,,,,,,,,,,,,,,,,,,,"0.6222222222","0.9677419355","41.48148148","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Simsbury School District","1280011","Tariffville School","1280311","Public Schools","K","6","Schoolwide","SchoolTot","605.7978865","750","80.77305154","2","0","80.70038564","50","50","67.83695973","75","45.22463982","50","75.11975343","50","50","75","61.09178278","40.72785519","50",,,,,,,,"7.16","13.9",,"0.7616285012","76.16285012","100","0.7901415282","79.01415282","100","0.6221563746","0.8293721056","62.21563746","100","0.686499342","0.8404820187","68.6499342","100","0","0.9933333333","1","0.9896907216","0.9933333333","1","0.9896907216","1",,"1","0.0403225807","50","50","0.0361445783","50","50",,,,,,,,,,,,,,,,,,,,"0.5070422535","0.9594594595","33.8028169","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Simsbury School District","1280011","Tootin' Hills School","1280411","Public Schools","K","6",,"SchoolTot","565.6430106","750","75.41906809","3","1","83.22913734","50","50","67.0852546","75","44.72350306","50","74.14162156","49.4277477","50","75","55.8190803","37.2127202","50",,,,,,,,"7.91","19.18",,"0.7628004597","76.28004597","100","0.6271471331","62.71471331","100","0.668344909","0.7837156173","66.8344909","100","0.4438393674","0.6664273686","44.38393674","100","0","0.9956896552","0.9787234043","1","0.9913793103","0.9574468085","1","0.9855072464",,"1","0.0362116992","50","50","0.1029411765","39.41176471","50",,,,,,,,,,,,,,,,,,,,"0.6698113208","0.9380530973","44.65408805","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Simsbury School District","1280011","Latimer Lane School","1280611","Public Schools","K","6",,"SchoolTot","590.730767","750","78.76410227","3","1","82.83317171","50","50","68.65997134","75","45.77331422","50","72.5994251","48.39961673","50","75","55.40646751","36.93764501","50",,,,,,,,"6.34","19.59",,"0.8044256356","80.44256356","100","0.6284549087","62.84549087","100","0.6636614499","0.8466548913","66.36614499","100","0.6746024449","0.6144943095","67.46024449","100","0","0.9955947137","0.9833333333","1","0.9955752212","0.9830508475","1","1",,"1","0.03","50","50","0.08","44","50",,,,,,,,,,,,,,,,,,,,"0.5775862069","1.026548673","38.50574713","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Simsbury School District","1280011","Squadron Line School","1280711","Public Schools","PK","6",,"SchoolTot","648.0745104","750","86.40993472","1","0","85.99449322","50","50","71.26882611","75","47.51255074","50","76.62537742","50","50","75","58.84267136","39.22844757","50",,,,,,,,"3.73","16.15",,"0.8498889278","84.98889278","100","0.8234093223","82.34093223","100","0.871386456","0.8459527606","87.1386456","100","0.7409036736","0.8385159903","74.09036736","100","0","0.9941860465","0.984375","0.9964285714","0.9941860465","0.984375","0.9964285714","0.9886363636",,"1","0.0173010381","50","50","0.0275229358","50","50",,,,,,,,,,,,,,,,,,,,"0.4916201117","1.005617978","32.77467412","50",,,,,,,"15.57660039","17.69834643",,,,,"School of Distinction","High Performance","2017-18",,,,,,
"2017","Simsbury School District","1280011","Henry James Memorial School","1285111","Public Schools","7","8","Schoolwide","SchoolTot","557.428345","800","69.67854312","3","1","82.33013589","50","50","64.62730966","75","43.08487311","50","74.65704641","49.77136427","50","75","53.0757017","35.38380113","50",,,,,,,,"10.37","21.92",,"0.6378568205","63.78568205","100","0.6004200725","60.04200725","100","0.5552255682","0.6552356156","55.52255682","100","0.4177850537","0.63752918","41.77850537","100","1","0.987804878","0.9379844961","1","0.9847328244","0.9296875","0.9981024668","0.9801136364","0.9305555556","0.9928571429","0.0535168196","49.29663609","50","0.0887096774","42.25806452","50",,,,,,,"0.9774919614","50","50",,,,,,,,,,,"0.4951456311","0.8778409091","16.50485437","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Simsbury School District","1280011","Simsbury High School","1286111","Public Schools","9","12",,"SchoolTot","950.6578858","1,050","90.53884627","2","1","74.01134122","98.6817883","100","57.63541667","75","76.84722222","100","72.08579882","96.11439842","100","75","55.74479167","74.32638889","100",,,,,,,,"17.36","19.25",,,,,,,,,,,,,,,,"1","0.9636871508","0.904109589","0.9789473684","0.9636871508","0.904109589","0.9789473684","0.9832402235","0.9315068493","0.9964912281","0.0776487663","44.47024673","50","0.1802120141","23.95759717","50","0.871942446","50","50","0.8100719424","50","50","0.9756838906","50","50","0.9860335196","100","100","0.9746835443","100","100","0","0.8820224719","100","100","0.6435045317","0.9323943662","42.90030211","50","0.5203193033","43.35994194","50","0.9746835443","0.94","-0.0346835443","15.57660039","17.69834643",,"9.142304236",,,,,"2017-18",,,,,,
"2017","Somers School District","1290011","District","0000000","District","District","District",,"DistrictTot","908.6987786","1,250","72.69590229",,"1","68.13855165","45.4257011","50","51.65964109","72.33318342","34.43976073","50","64.94917425","43.2994495","50","68.80334005","49.9079168","33.27194453","50",,,,,,,,"20.67","18.89",,"0.5198149666","51.98149666","100","0.6260736674","62.60736674","100","0.4173546052","0.5457977376","41.73546052","100","0.559812365","0.6430391216","55.9812365","100","1","0.9897172237","0.9875","0.9902912621","0.9832904884","0.9875","0.9822006472","0.9685714286","0.9428571429","0.975","0.1151385928","36.97228145","50","0.2236842105","15.26315789","50","0.743902439","49.59349593","50","0.5243902439","34.95934959","50","0.7290836653","38.78104603","50","0.9724770642","100","100","0.7619047619","81.05369807","100","1","0.804","100","100","0.5","0.9300225734","33.33333333","50","0.7621052632","50","50","0.7619047619","0.94","0.1780952381","15.89854181","18.15036936",,"12.69684541",,,,,"2017-18",,,,,,
"2017","Somers School District","1290011","Somers Elementary School","1290411","Public Schools","PK","5","Targeted Assistance","SchoolTot","521.946287","750","69.59283827","3","1","72.74175675","48.4945045","50","56.88661523","75","37.92441015","50","67.12138852","44.74759234","50","70.83474762","53.56762779","35.71175186","50",,,,,,,,"18.11","17.26",,"0.6517586671","65.17586671","100","0.7219018415","72.19018415","100","0.4748281421","0.7010464562","47.48281421","100","0.6626327878","0.7386517915","66.26327878","100","0","0.9930795848","0.9841269841","0.9955752212","0.9792387543","0.9841269841","0.9778761062","0.9803921569","1","0.9756097561","0.0548672566","49.02654867","50","0.1297709924","34.04580153","50",,,,,,,,,,,,,,,,,,,,"0.313253012","0.9764705882","20.88353414","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Somers School District","1290011","Mabelle B. Avery Middle School","1295111","Public Schools","6","8","Targeted Assistance","SchoolTot","457.2690563","800","57.15863203","3","1","67.68251479","45.12167652","50","50.54999075","71.8894335","33.69999384","50","65.87316917","43.91544611","50","69.85296777","49.72326181","33.1488412","50",,,,,,,,"21.33","20.12",,"0.4523879851","45.23879851","100","0.578309009","57.8309009","100","0.3882502487","0.4676149297","38.82502487","100","0.507536848","0.5952327866","50.7536848","100","0","0.9833795014","0.9861111111","0.9826989619","0.9806094183","0.9861111111","0.9792387543","1","1","1","0.163434903","27.31301939","50","0.3055555556","0","50",,,,,,,"0.746031746","39.68253968","50",,,,,,,,,,,"0.6260869565","0.92","41.73913043","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Somers School District","1290011","Somers High School","1296111","Public Schools","9","12","Targeted Assistance","SchoolTot","590.458806","750","78.7278408","3","0","59.60606061","79.47474747","100",,"63.33986928",,,"58.56060606","78.08080808","100","61.56045752",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1",,"1","1",,"1","0.9426229508",,"0.9514563107","0.1434689507","31.30620985","50","0.2840909091","3.181818182","50","0.755186722","50","50","0.5352697095","35.6846473","50","0.7235772358","38.48815084","50","0.9722222222","100","100",,,,"0","0.8018867925","100","100","0.3636363636","0.9519230769","24.24242424","50","0.7665952891","50","50",,,,"15.57660039","17.69834643",,"9.142304236",,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","District","0000000","District","District","District",,"DistrictTot","978.9131126","1,250","78.31304901",,"0","72.69934452","48.46622968","50","62.28802503","75","41.52535002","50","68.08392623","45.38928415","50","72.8997612","57.43791534","38.29194356","50",,,,,,,,"12.71","15.46",,"0.589364554","58.9364554","100","0.5631455532","56.31455532","100","0.5285335183","0.6157832183","52.85335183","100","0.5029218212","0.5892803803","50.29218212","100","0","0.9840091376","0.9750667854","0.9882303489","0.9837328767","0.976","0.9873896595","0.9832214765","0.96069869","0.9932170543","0.0554073144","48.91853712","50","0.1254425898","34.91148204","50","0.972629521","50","50","0.5816226784","38.77484523","50","0.9647058824","50","50","0.9468302658","100","100","0.8924050633","94.93670886","100","0","0.788","100","100","0.5693548387","0.9090909091","37.95698925","50","0.3761423761","31.34519801","50","0.8924050633","0.94","0.0475949367","15.89854181","18.15036936",,"12.69684541",,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","William H. Hatton Elementary School","1310211","Public Schools","K","5","Targeted Assistance","SchoolTot","547.8682995","750","73.04910661","3","0","75.99133821","50","50","65.25867285","75","43.5057819","50","72.95851547","48.63901031","50","75","66.29964053","44.19976036","50",,,,,,,,"9.74","8.7",,"0.6599224104","65.99224104","100","0.528949059","52.8949059","100","0.518957272","0.7095805842","51.8957272","100","0.5019970114","0.5384435303","50.19970114","100","1","0.9830508475","0.9464285714","1","0.9832402235","0.9482758621","1","0.9672131148","0.9090909091","1","0.0271084337","50","50","0.0612244898","47.75510204","50",,,,,,,,,,,,,,,,,,,,"0.6417910448","1.063492063","42.78606965","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","Zaya A. Oshana Elementary School","1310611","Public Schools","K","5",,"SchoolTot","484.6834759","750","64.62446346","3","0","78.3746752","50","50","69.45513655","75","46.30342436","50","75.92190072","50","50","75","63.94860538","42.63240359","50",,,,,,,,"5.54","11.05",,"0.5980953959","59.80953959","100","0.4429525088","44.29525088","100","0.4914701041","0.6357278518","49.14701041","100","0.2324702083","0.5172403796","23.24702083","100","1","0.9662162162","1","0.9504950495","0.9662162162","1","0.9504950495","0.9444444444",,"0.9210526316","0.0288808664","50","50","0.0704225352","45.91549296","50",,,,,,,,,,,,,,,,,,,,"0.35","0.9523809524","23.33333333","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","South End Elementary School","1310711","Public Schools","K","5",,"SchoolTot","450.5380505","550","81.91600919","2","0","77.21157196","50","50","67.54607232","75","45.03071488","50","74.78337336","49.85558224","50","75","63.870413","42.58027533","50",,,,,,,,"7.45","11.12",,"0.7102276177","71.02276177","100","0.6925109725","69.25109725","100",,"0.7893359421",,,,"0.7544364055",,,"0","1","1","1","1","1","1","1",,"1","0.0269058296","50","50","0.0714285714","45.71428571","50",,,,,,,,,,,,,,,,,,,,"0.40625","0.9411764706","27.08333333","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","William M. Strong Elementary School","1310811","Public Schools","K","5","Targeted Assistance","SchoolTot","448.1732977","750","59.7564397","4","0","72.08958965","48.05972643","50","63.80420751","75","42.53613834","50","70.29220972","46.86147314","50","75","60.26499256","40.1766617","50",,,,,,,,"11.19","14.73",,"0.4894145283","48.94145283","100","0.4793367612","47.93367612","100","0.4175519026","0.5259161794","41.75519026","100","0.4271951489","0.5058213897","42.71951489","100","0","0.9933333333","1","0.99","0.9933333333","1","0.99","1",,"1","0.0557620818","48.84758364","50","0.1538461538","29.23076923","50",,,,,,,,,,,,,,,,,,,,"0.3333333333","0.8727272727","11.11111111","50",,,,,,,"15.57660039","17.69834643",,,"High Needs Math Growth","High Needs Math Growth",,,"2017-18",,,,,,
"2017","Southington School District","1310011","R. E. Thalberg Elementary School","1310911","Public Schools","K","5",,"SchoolTot","533.8564315","750","71.18085753","2","0","76.96863959","50","50","69.00238268","75","46.00158846","50","71.47493953","47.64995969","50","74.24696708","64.11174136","42.7411609","50",,,,,,,,"5.99","10.13",,"0.6537161217","65.37161217","100","0.5476434887","54.76434887","100","0.6201602175","0.6659999794","62.01602175","100","0.5265951114","0.5553486982","52.65951114","100","0","0.9875518672","1","0.9827586207","0.9875518672","1","0.9827586207","1","1","1","0.0428893905","50","50","0.093220339","41.3559322","50",,,,,,,,,,,,,,,,,,,,"0.6388888889","0.8571428571","21.2962963","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","Flanders Elementary School","1311311","Public Schools","K","5","Targeted Assistance","SchoolTot","509.9210792","750","67.98947723","3","1","73.41987304","48.94658203","50","60.50407131","75","40.33604754","50","70.63825625","47.09217084","50","75","56.59933225","37.73288817","50",,,,,,,,"14.49","18.4",,"0.6192596138","61.92596138","100","0.5748693963","57.48693963","100","0.5692475793","0.6404768406","56.92475793","100","0.5023005973","0.6056561596","50.23005973","100","0","1","1","1","1","1","1","1",,"1","0.0517241379","49.65517241","50","0.1081081081","38.37837838","50",,,,,,,,,,,,,,,,,,,,"0.6363636364","0.8461538462","21.21212121","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","Urbin T. Kelley School","1311411","Public Schools","K","5",,"SchoolTot","576.6023647","750","76.8803153","2","0","77.49709366","50","50","70.84922159","75","47.23281439","50","75.77449008","50","50","75","68.75636591","45.83757728","50",,,,,,,,"4.15","6.24",,"0.6175967029","61.75967029","100","0.7308775839","73.08775839","100","0.664483888","0.6003849514","66.4483888","100","0.6093243582","0.7754983882","60.93243582","100","0","0.9880239521","1","0.9837398374","0.9820359281","1","0.9756097561","1",,"1","0.0297029703","50","50","0.0845070422","43.09859155","50",,,,,,,,,,,,,,,,,,,,"0.4230769231","0.9285714286","28.20512821","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","Walter A. Derynoski Elementary School","1311511","Public Schools","K","5","Targeted Assistance","SchoolTot","560.5764306","750","74.74352407","2","0","75.6782322","50","50","67.98902191","75","45.32601461","50","71.64211963","47.76141309","50","75","62.64980556","41.76653704","50",,,,,,,,"7.01","12.35",,"0.7081321338","70.81321338","100","0.6341543941","63.41543941","100","0.6407574137","0.7456229055","64.07574137","100","0.5954825131","0.6553615546","59.54825131","100","0","0.9965870307","0.9906542056","1","0.9931740614","0.9813084112","1","0.9906542056","0.975","1","0.0350553506","50","50","0.0812182741","43.75634518","50",,,,,,,,,,,,,,,,,,,,"0.3617021277","1.010752688","24.11347518","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","Joseph A. Depaolo Middle School","1315111","Public Schools","6","8",,"SchoolTot","549.9057737","800","68.73822171","3","0","73.08295653","48.72197102","50","62.27086495","75","41.51390997","50","67.42865217","44.95243478","50","72.92549384","56.04722482","37.36481655","50",,,,,,,,"12.72","16.87",,"0.5483521676","54.83521676","100","0.5787413493","57.87413493","100","0.4950507401","0.5732404094","49.50507401","100","0.5294303628","0.6017663189","52.94303628","100","0","0.9895287958","0.9805447471","0.9940828402","0.9895287958","0.9805447471","0.9940828402","0.98","0.9594594595","0.9886363636","0.0654450262","46.91099476","50","0.1299212598","34.01574803","50",,,,,,,"0.9668049793","50","50",,,,,,,,,,,"0.4690265487","0.9436325678","31.26843658","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","John F. Kennedy Middle School","1315311","Public Schools","6","8",,"SchoolTot","548.493175","800","68.56164688","3","1","73.40344485","48.9356299","50","59.30822548","75","39.53881698","50","66.29874465","44.1991631","50","71.83712129","52.55350083","35.03566722","50",,,,,,,,"15.69","19.28",,"0.5680274335","56.80274335","100","0.5280908588","52.80908588","100","0.5057517331","0.5919883201","50.57517331","100","0.4628757181","0.5531097583","46.28757181","100","0","0.9948652118","1","0.9927536232","0.9935815148","1","0.990942029","1","1","1","0.0669240669","46.61518662","50","0.1447963801","31.04072398","50",,,,,,,"0.9842519685","50","50",,,,,,,,,,,"0.6998011928","0.9673076923","46.65341286","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
"2017","Southington School District","1310011","Southington High School","1316211","Public Schools","9","12",,"SchoolTot","883.7156397","1,050","84.16339426","3","0","62.41043614","83.21391485","100","53.33962264","65.39648033","71.11949686","100","59.46053998","79.28071997","100","62.50414079","50.2148847","66.95317959","100",,,,,,,,"12.05","12.28",,,,,,,,,,,,,,,,"1","0.9646017699","0.9491525424","0.9700598802","0.9646017699","0.9491525424","0.9700598802","0.9889380531","0.9745762712","0.994011976","0.0414769853","50","50","0.0919765166","41.60469667","50","0.9875259875","50","50","0.6164241164","41.09494109","50","0.9736308316","50","50","0.965738758","100","100","0.9489051095","100","100","0","0.8239130435","100","100","0.6118421053","0.8735632184","20.39473684","50","0.3606474456","30.0539538","50","0.9489051095","0.94","-0.0089051095","15.57660039","17.69834643",,"9.142304236",,,,,"2017-18",,,,,,
"2017","South Windsor School District","1320011","District","0000000","District","District","District",,"DistrictTot","1,029.382757","1,250","82.35062056",,"0","76.58945185","50","50","64.91035945","75","43.27357297","50","74.12086762","49.41391174","50","75","62.05727886","41.37151924","50",,,,,,,,"10.08","12.94",,"0.6351831839","63.51831839","100","0.6883043181","68.83043181","100","0.5369576056","0.669627043","53.69576056","100","0.588694748","0.7232334889","58.8694748","100","0","0.9885714286","0.9835841313","0.9909326425","0.9881318681","0.9822161423","0.9909326425","0.9947257384","0.9867986799","0.9984496124","0.0526813135","49.4637373","50","0.1121568627","37.56862745","50","0.8814814815","50","50","0.6281481481","41.87654321","50","0.9704049844","50","50","0.9501466276","100","100","0.8202247191","87.25794884","100","0","0.875","100","100","0.5136436597","0.9482496195","34.24291065","50","0.6452095808","50","50","0.8202247191","0.94","0.1197752809","15.89854181","18.15036936",,"12.69684541",,,,,"2017-18",,,,,,
"2017","South Windsor School District","1320011","Philip R. Smith School","1320111","Public Schools","K","5",,"SchoolTot","641.8593213","750","85.58124284","1","0","83.39870279","50","50","74.85248029","75","49.90165352","50","80.20522351","50","50","75","72.47834013","48.31889342","50",,,,,,,,"0.14","2.52",,"0.7858781102","78.58781102","100","0.8658710951","86.58710951","100","0.5680647082","0.8286265349","56.80647082","100","0.8853238299","0.8620532687","88.53238299","100","0","1","1","1","1","1","1","1",,"1","0.0371352785","50","50","0.0666666667","46.66666667","50",,,,,,,,,,,,,,,,,,,,"0.546875","1","36.45833333","50",,,,,,,"15.57660039","17.69834643",,,,,"School of Distinction","High Growth (All Students) - ELA & Math and High Growth (High Needs Students) - Math","2017-18",,,,,,
"2017","South Windsor School District","1320011","Pleasant Valley School","1320211","Public Schools","K","5","Targeted Assistance","SchoolTot","589.4732458","750","78.59643277","2","0","80.48927661","50","50","68.8444778","75","45.89631854","50","77.95200111","50","50","75","66.72079307","44.48052871","50",,,,,,,,"6.15","8.27",,"0.7906184004","79.06184004","100","0.6634850438","66.34850438","100","0.7071184792","0.8222129652","70.71184792","100","0.5686986722","0.6993501573","56.86986722","100","0","1","1","1","1","1","1","1","1","1","0.0551181102","48.97637795","50","0.0751445087","44.97109827","50",,,,,,,,,,,,,,,,,,,,"0.4823529412","0.9444444444","32.15686275","50",,,,,,,"15.57660039","17.69834643",,,,,"School of Distinction","High Growth (All Students) - ELA","2017-18",,,,,,
"2017","South Windsor School District","1320011","Orchard Hill School","1320611","Public Schools","PK","5",,"SchoolTot","592.1260058","750","78.95013411","2","0","83.42091108","50","50","75.9446394","75","50","50","80.3008934","50","50","75","73.1785973","48.78573153","50",,,,,,,,"-0.94","1.82",,"0.7242980534","72.42980534","100","0.6819293063","68.19293063","100","0.6520723507","0.7530754818","65.20723507","100","0.6197413665","0.7067073135","61.97413665","100","0","1","1","1","1","1","1","0.9892473118","0.9696969697","1","0.0393835616","50","50","0.0802139037","43.95721925","50",,,,,,,,,,,,,,,,,,,,"0.4736842105","0.9793814433","31.57894737","50",,,,,,,"15.57660039","17.69834643",,,,,,,"2017-18",,,,,,
